name,bibcode,flux,flux_err,flux_unit,upperlimit,date,date_format,band_name,band_eff_freq,band_eff_freq_unit,telescope,instrument,corr_k,corr_s,corr_host,corr_av,corr_hostav,val_k,val_s,val_host,val_av,val_hostav
Sw J1644+57,2012ApJ...748...36B,5.42,0.03,mJy,FALSE,55655.28,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,12.01,0.03,mJy,FALSE,55667.39,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,13.5,0.05,mJy,FALSE,55677.24,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,13.97,0.05,mJy,FALSE,55681.36,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,17.11,0.06,mJy,FALSE,55696.15,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,23.03,0.06,mJy,FALSE,55713.11,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,31.36,0.07,mJy,FALSE,55740.14,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,30.21,0.1,mJy,FALSE,55757.12,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,29.75,0.22,mJy,FALSE,55773.33,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,29.57,0.13,mJy,FALSE,55788.12,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.1,0.26,mJy,FALSE,55805.27,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,24.24,0.16,mJy,FALSE,55823,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,23.02,0.12,mJy,FALSE,55843.72,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,23.15,0.07,mJy,FALSE,55864.72,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,3.01,0.03,mJy,FALSE,55650.29,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,5.58,0.06,mJy,FALSE,55652.25,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,6.7,0.03,mJy,FALSE,55653.27,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,7.88,0.12,mJy,FALSE,55654.37,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,6.84,0.03,mJy,FALSE,55655.28,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,12.69,0.02,mJy,FALSE,55667.39,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,13.8,0.06,mJy,FALSE,55677.24,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,14.95,0.05,mJy,FALSE,55681.36,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,18.3,0.06,mJy,FALSE,55696.15,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,25.62,0.06,mJy,FALSE,55713.11,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,30.67,0.07,mJy,FALSE,55740.14,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.2,0.13,mJy,FALSE,55757.12,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.29,0.33,mJy,FALSE,55773.33,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,24.73,0.16,mJy,FALSE,55788.12,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,23.83,0.4,mJy,FALSE,55805.27,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,20.4,0.19,mJy,FALSE,55823,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,19.88,0.15,mJy,FALSE,55843.72,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,21.4,0.08,mJy,FALSE,55864.72,mjd,24.4GHz,24.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,8.11,0.16,mJy,FALSE,55651.25,mjd,43.6GHz,43.6,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,7.7,0.14,mJy,FALSE,55652.25,mjd,43.6GHz,43.6,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,9.62,0.14,mJy,FALSE,55654.37,mjd,43.6GHz,43.6,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,22.09,0.65,mJy,FALSE,55757.12,mjd,43.6GHz,43.6,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,20.84,0.48,mJy,FALSE,55773.33,mjd,43.6GHz,43.6,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,15.43,0.63,mJy,FALSE,55805.27,mjd,43.6GHz,43.6,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,15.73,0.38,mJy,FALSE,55823,mjd,43.6GHz,43.6,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,11.7,0.26,mJy,FALSE,55843.72,mjd,43.6GHz,43.6,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,15.32,0.15,mJy,FALSE,55864.72,mjd,43.6GHz,43.6,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,15.66,0.51,mJy,FALSE,55650.4,mjd,87GHz,87,GHz,CARMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,20.16,0.96,mJy,FALSE,55653.69,mjd,87GHz,87,GHz,CARMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,21.67,0.33,mJy,FALSE,55654.64,mjd,87GHz,87,GHz,CARMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,14.7,1.28,mJy,FALSE,55655.73,mjd,87GHz,87,GHz,CARMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,17.67,0.94,mJy,FALSE,55657.64,mjd,87GHz,87,GHz,CARMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,12.15,1.32,mJy,FALSE,55663.16,mjd,87GHz,87,GHz,CARMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,11.7,1.74,mJy,FALSE,55667.61,mjd,87GHz,87,GHz,CARMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,16.95,3.48,mJy,FALSE,55670.62,mjd,87GHz,87,GHz,CARMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,18.79,0.65,mJy,FALSE,55745.25,mjd,87GHz,87,GHz,CARMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,15.18,0.35,mJy,FALSE,55777.02,mjd,87GHz,87,GHz,CARMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,11.88,0.35,mJy,FALSE,55794.16,mjd,87GHz,87,GHz,CARMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,9.39,0.31,mJy,FALSE,55821.06,mjd,87GHz,87,GHz,CARMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,14.1,1.5,mJy,FALSE,55664.75,mjd,200GHz,200,GHz,SMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,10.7,1,mJy,FALSE,55669.82,mjd,200GHz,200,GHz,SMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,14.9,1.5,mJy,FALSE,55655.8,mjd,230GHz,230,GHz,SMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,11.7,1.4,mJy,FALSE,55656.63,mjd,230GHz,230,GHz,SMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,13.3,1.5,mJy,FALSE,55662.73,mjd,230GHz,230,GHz,SMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,9.9,1.4,mJy,FALSE,55663.75,mjd,230GHz,230,GHz,SMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,8.2,1.4,mJy,FALSE,55665.74,mjd,230GHz,230,GHz,SMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,8.3,2.2,mJy,FALSE,55666.75,mjd,230GHz,230,GHz,SMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,6.1,0.65,mJy,FALSE,55770.55,mjd,230GHz,230,GHz,SMA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,35.1,0.8,mJy,FALSE,55650.63,mjd,345GHz,345,GHz,SMA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,2.29,0.08,mJy,FALSE,55889.73,mjd,1.8GHz,1.8,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,2.02,0.23,mJy,FALSE,55917.45,mjd,1.8GHz,1.8,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,4.37,0.1,mJy,FALSE,56029.42,mjd,1.8GHz,1.8,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,3.77,0.09,mJy,FALSE,56098.16,mjd,1.8GHz,1.8,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,2.88,0.08,mJy,FALSE,56226.81,mjd,1.8GHz,1.8,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,12.17,0.05,mJy,FALSE,55890.73,mjd,4.9GHz,4.9,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,12.05,0.05,mJy,FALSE,55948.45,mjd,4.9GHz,4.9,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,12.24,0.03,mJy,FALSE,56029.42,mjd,4.9GHz,4.9,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,11.12,0.03,mJy,FALSE,56099.16,mjd,4.9GHz,4.9,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,8.9,0.03,mJy,FALSE,56227.81,mjd,4.9GHz,4.9,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,16.75,0.06,mJy,FALSE,55890.73,mjd,6.7GHz,6.7,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,15.3,0.08,mJy,FALSE,55948.45,mjd,6.7GHz,6.7,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,14.4,0.03,mJy,FALSE,56029.42,mjd,6.7GHz,6.7,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,11.76,0.02,mJy,FALSE,56099.16,mjd,6.7GHz,6.7,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,8.18,0.02,mJy,FALSE,56227.81,mjd,6.7GHz,6.7,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,20.76,0.24,mJy,FALSE,55888.59,mjd,8.6GHz,8.6,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,13.84,0.03,mJy,FALSE,56040.22,mjd,8.6GHz,8.6,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,10.89,0.03,mJy,FALSE,56106.17,mjd,8.6GHz,8.6,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,7.14,0.03,mJy,FALSE,56227.71,mjd,8.6GHz,8.6,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,22.06,0.52,mJy,FALSE,55885.75,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,22.99,1.2,mJy,FALSE,55893.47,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,21.7,1.03,mJy,FALSE,55904.15,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,20.45,0.77,mJy,FALSE,55913.36,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,21.6,0.13,mJy,FALSE,55915.53,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,22.11,0.38,mJy,FALSE,55919.4,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,18.84,0.59,mJy,FALSE,55921.26,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,21.38,0.22,mJy,FALSE,55924.41,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,20.62,0.36,mJy,FALSE,55925.36,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,20.36,0.08,mJy,FALSE,55928.37,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,18.68,0.22,mJy,FALSE,55935.42,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,20.04,0.45,mJy,FALSE,55941.12,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,17.31,0.21,mJy,FALSE,55948.48,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,19.21,0.35,mJy,FALSE,55958.29,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,15.58,0.14,mJy,FALSE,55973.31,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,14.99,0.12,mJy,FALSE,55976.31,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,14.94,0.22,mJy,FALSE,55978.3,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,14.1,0.22,mJy,FALSE,55982.31,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,14.55,0.07,mJy,FALSE,55985.23,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,12.53,1.85,mJy,FALSE,55990.22,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,13.39,0.07,mJy,FALSE,55993.29,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,12.75,1.01,mJy,FALSE,56003.03,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,12.66,0.24,mJy,FALSE,56010.16,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,12.06,0.05,mJy,FALSE,56013.22,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,11.57,0.91,mJy,FALSE,56017.18,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,11.76,0.11,mJy,FALSE,56019.13,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,10.66,0.69,mJy,FALSE,56024.15,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,10.62,0.54,mJy,FALSE,56031.94,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,9.9,0.11,mJy,FALSE,56040.16,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,8.92,0.48,mJy,FALSE,56068.34,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,8.85,0.3,mJy,FALSE,56084.14,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,8,0.36,mJy,FALSE,56090.03,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,8.87,0.93,mJy,FALSE,56093.02,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,7.57,0.2,mJy,FALSE,56095.96,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,8.05,0.2,mJy,FALSE,56103.1,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,7.09,0.64,mJy,FALSE,56108.72,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,6.9,0.01,mJy,FALSE,56115.98,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,6.91,0.55,mJy,FALSE,56123.04,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,6.36,0.67,mJy,FALSE,56124.97,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,7.01,0.26,mJy,FALSE,56133.99,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,6.88,0.37,mJy,FALSE,56137.92,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,5.78,0.03,mJy,FALSE,56144.8,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,6.54,0.76,mJy,FALSE,56147.86,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,6,0.77,mJy,FALSE,56159.26,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,5.38,0.64,mJy,FALSE,56167.82,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,5.47,0.42,mJy,FALSE,56170.79,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,5.55,0.2,mJy,FALSE,56173.75,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,6,0.1,mJy,FALSE,56179.9,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,5.36,0.43,mJy,FALSE,56183.76,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,5.16,0.35,mJy,FALSE,56195.81,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,4.72,0.25,mJy,FALSE,56197.63,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,4.46,0.24,mJy,FALSE,56212.86,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,4.51,0.27,mJy,FALSE,56237.6,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,21.89,0.1,mJy,FALSE,55888.59,mjd,19.1GHz,19.1,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,15.75,0.06,mJy,FALSE,55944.46,mjd,19.1GHz,19.1,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,8.46,0.03,mJy,FALSE,56040.22,mjd,19.1GHz,19.1,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,6.03,0.03,mJy,FALSE,56106.17,mjd,19.1GHz,19.1,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,3.94,0.03,mJy,FALSE,56227.71,mjd,19.1GHz,19.1,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,20.65,0.11,mJy,FALSE,55888.59,mjd,24.4GHz,24.4,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,13.64,0.06,mJy,FALSE,55944.46,mjd,24.4GHz,24.4,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,6.77,0.04,mJy,FALSE,56040.22,mjd,24.4GHz,24.4,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,4.83,0.03,mJy,FALSE,56106.17,mjd,24.4GHz,24.4,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,3.26,0.03,mJy,FALSE,56227.71,mjd,24.4GHz,24.4,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,5.26,0.04,mJy,FALSE,56040.22,mjd,33.4GHz,33.4,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,3.58,0.04,mJy,FALSE,56106.17,mjd,33.4GHz,33.4,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,2.41,0.05,mJy,FALSE,56227.71,mjd,33.4GHz,33.4,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,13.63,0.19,mJy,FALSE,55888.59,mjd,43.6GHz,43.6,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2013ApJ...767..152Z,7.86,0.14,mJy,FALSE,55944.46,mjd,43.6GHz,43.6,GHz,JVLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,1.85,0.12,mJy,FALSE,56750.5,mjd,1.3GHz,1.3,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,1.94,0.11,mJy,FALSE,57539.5,mjd,1.4GHz,1.4,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,3.27,0.1,mJy,FALSE,56677.5,mjd,1.6GHz,1.6,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,2.85,0.12,mJy,FALSE,56750.5,mjd,1.6GHz,1.6,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,1.93,0.1,mJy,FALSE,57018.5,mjd,1.6GHz,1.6,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,2.17,0.07,mJy,FALSE,57539.5,mjd,1.6GHz,1.6,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,2.4,0.09,mJy,FALSE,56433.1,mjd,1.8GHz,1.8,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,7.98,0.05,mJy,FALSE,56296.6,mjd,2.6GHz,2.6,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,4.05,0.08,mJy,FALSE,56750.5,mjd,2.6GHz,2.6,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,2.76,0.19,mJy,FALSE,57018.5,mjd,2.6GHz,2.6,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,2.08,0.03,mJy,FALSE,57539.5,mjd,2.6GHz,2.6,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,8.78,0.04,mJy,FALSE,56296.6,mjd,3.4GHz,3.4,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,3.97,0.08,mJy,FALSE,56750.5,mjd,3.4GHz,3.4,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,2.65,0.18,mJy,FALSE,57018.5,mjd,3.4GHz,3.4,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,1.88,0.02,mJy,FALSE,57539.5,mjd,3.4GHz,3.4,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,8.24,0.05,mJy,FALSE,56290.5,mjd,4.9GHz,4.9,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,8.63,0.05,mJy,FALSE,56296.6,mjd,4.9GHz,4.9,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,6.23,0.18,mJy,FALSE,56433.1,mjd,4.9GHz,4.9,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,4.21,0.02,mJy,FALSE,56677.5,mjd,4.9GHz,4.9,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,3.52,0.05,mJy,FALSE,56750.5,mjd,4.9GHz,4.9,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,2.34,0.05,mJy,FALSE,57018.5,mjd,4.9GHz,4.9,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,1.47,0.02,mJy,FALSE,57539.5,mjd,4.9GHz,4.9,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,6.91,0.06,mJy,FALSE,56290.5,mjd,7.1GHz,7.1,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,5.18,0.16,mJy,FALSE,56433.1,mjd,7.1GHz,7.1,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,7.19,0.05,mJy,FALSE,56296.6,mjd,7.1GHz,7.1,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,3.43,0.03,mJy,FALSE,56677.5,mjd,7.1GHz,7.1,GHz,VLA,,,,,,,,,,,
Sw J1644+57,2018ApJ...854...86E,2.64,0.06,mJy,FALSE,56750.5,mjd,7.1GHz,7.1,GHz,VLA,,,,,,,,,,,
