name,bibcode,flux,flux_err,flux_unit,upperlimit,date,date_format,band_name,band_eff_freq,band_eff_freq_unit,telescope,instrument,corr_k,corr_s,corr_host,corr_av,corr_hostav,val_k,val_s,val_host,val_av,val_hostav,statistical_err,systematic_err,iss_err
2020opy,2023ApJS..266....9A,20.707,0.256,mag(AB),FALSE,59040.36,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.789,0.082,mag(AB),FALSE,59041.212,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.143,0.093,mag(AB),FALSE,59041.255,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.952,0.133,mag(AB),FALSE,59043.36,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.574,0.049,mag(AB),FALSE,59044.195,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.847,0.067,mag(AB),FALSE,59044.232,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.561,0.051,mag(AB),FALSE,59047.215,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.437,0.042,mag(AB),FALSE,59047.242,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.498,0.053,mag(AB),FALSE,59048.249,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.645,0.05,mag(AB),FALSE,59048.35,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.548,0.054,mag(AB),FALSE,59049.186,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.304,0.049,mag(AB),FALSE,59049.297,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.273,0.042,mag(AB),FALSE,59050.194,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.538,0.069,mag(AB),FALSE,59050.282,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.497,0.058,mag(AB),FALSE,59051.244,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.294,0.048,mag(AB),FALSE,59051.298,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.48,0.048,mag(AB),FALSE,59052.245,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.178,0.037,mag(AB),FALSE,59052.311,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.42,0.06,mag(AB),FALSE,59052.4,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.039,0.03,mag(AB),FALSE,59053.246,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.274,0.045,mag(AB),FALSE,59054.195,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.013,0.036,mag(AB),FALSE,59054.244,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.256,0.038,mag(AB),FALSE,59055.33,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.346,0.058,mag(AB),FALSE,59056.193,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,18.933,0.035,mag(AB),FALSE,59056.257,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.118,0.047,mag(AB),FALSE,59057.174,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,18.929,0.043,mag(AB),FALSE,59057.262,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.064,0.052,mag(AB),FALSE,59059.174,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.025,0.071,mag(AB),FALSE,59059.275,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.254,0.058,mag(AB),FALSE,59059.37,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.094,0.05,mag(AB),FALSE,59059.38,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.082,0.057,mag(AB),FALSE,59060.207,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,18.933,0.055,mag(AB),FALSE,59060.213,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,18.908,0.048,mag(AB),FALSE,59061.169,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.164,0.067,mag(AB),FALSE,59061.268,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,18.879,0.059,mag(AB),FALSE,59062.207,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.314,0.089,mag(AB),FALSE,59062.247,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.474,0.088,mag(AB),FALSE,59062.37,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.173,0.058,mag(AB),FALSE,59062.37,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.151,0.061,mag(AB),FALSE,59063.175,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,18.947,0.076,mag(AB),FALSE,59063.236,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.077,0.113,mag(AB),FALSE,59064.198,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.269,0.135,mag(AB),FALSE,59064.276,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.186,0.064,mag(AB),FALSE,59065.185,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.305,0.047,mag(AB),FALSE,59065.3,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.172,0.047,mag(AB),FALSE,59065.3,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,18.927,0.051,mag(AB),FALSE,59066.19,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.129,0.069,mag(AB),FALSE,59066.24,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.088,0.039,mag(AB),FALSE,59067.182,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,18.963,0.044,mag(AB),FALSE,59067.199,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,18.932,0.031,mag(AB),FALSE,59068.193,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,18.978,0.031,mag(AB),FALSE,59069.182,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.103,0.038,mag(AB),FALSE,59069.204,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.207,0.049,mag(AB),FALSE,59069.34,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.212,0.047,mag(AB),FALSE,59069.35,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,18.972,0.031,mag(AB),FALSE,59070.213,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.027,0.037,mag(AB),FALSE,59071.173,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.046,0.033,mag(AB),FALSE,59071.213,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.21,0.048,mag(AB),FALSE,59071.29,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.12,0.041,mag(AB),FALSE,59072.178,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.005,0.037,mag(AB),FALSE,59072.22,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.271,0.052,mag(AB),FALSE,59073.185,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.023,0.036,mag(AB),FALSE,59073.221,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.154,0.07,mag(AB),FALSE,59074.186,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.02,0.036,mag(AB),FALSE,59074.195,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.381,0.079,mag(AB),FALSE,59074.3,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.088,0.072,mag(AB),FALSE,59075.187,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.188,0.059,mag(AB),FALSE,59075.233,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.164,0.043,mag(AB),FALSE,59076.186,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.184,0.047,mag(AB),FALSE,59076.194,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.169,0.058,mag(AB),FALSE,59077.151,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.002,0.044,mag(AB),FALSE,59077.226,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.321,0.042,mag(AB),FALSE,59077.27,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.181,0.046,mag(AB),FALSE,59078.181,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.083,0.04,mag(AB),FALSE,59078.195,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.093,0.039,mag(AB),FALSE,59079.163,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.139,0.075,mag(AB),FALSE,59079.194,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.434,0.04,mag(AB),FALSE,59079.26,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.34,0.076,mag(AB),FALSE,59080.185,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.191,0.224,mag(AB),FALSE,59080.206,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.245,0.062,mag(AB),FALSE,59081.171,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.249,0.08,mag(AB),FALSE,59081.228,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.28,0.146,mag(AB),FALSE,59082.193,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.353,0.069,mag(AB),FALSE,59082.31,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.41,0.048,mag(AB),FALSE,59083.26,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.47,0.092,mag(AB),FALSE,59084.193,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.572,0.125,mag(AB),FALSE,59085.175,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.163,0.062,mag(AB),FALSE,59086.187,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.312,0.071,mag(AB),FALSE,59086.193,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.548,0.122,mag(AB),FALSE,59087.165,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.379,0.13,mag(AB),FALSE,59088.184,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.197,0.215,mag(AB),FALSE,59088.261,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.618,0.137,mag(AB),FALSE,59089.142,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.441,0.258,mag(AB),FALSE,59089.245,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.135,0.087,mag(AB),FALSE,59093.151,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.829,0.23,mag(AB),FALSE,59093.208,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.717,0.156,mag(AB),FALSE,59094.154,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.758,0.204,mag(AB),FALSE,59094.26,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.749,0.145,mag(AB),FALSE,59094.26,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.507,0.111,mag(AB),FALSE,59095.166,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.458,0.166,mag(AB),FALSE,59095.187,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.623,0.07,mag(AB),FALSE,59096.26,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.819,0.104,mag(AB),FALSE,59096.26,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.496,0.076,mag(AB),FALSE,59098.3,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.691,0.073,mag(AB),FALSE,59098.31,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.568,0.071,mag(AB),FALSE,59102.25,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.576,0.062,mag(AB),FALSE,59106.24,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.963,0.11,mag(AB),FALSE,59108.25,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.61,0.188,mag(AB),FALSE,59113.23,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.809,0.129,mag(AB),FALSE,59117.23,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.109,0.187,mag(AB),FALSE,59119.24,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.227,0.126,mag(AB),FALSE,59119.24,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.915,0.211,mag(AB),FALSE,59122.23,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.21,0.169,mag(AB),FALSE,59122.23,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,19.742,0.141,mag(AB),FALSE,59128.151,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.301,0.185,mag(AB),FALSE,59128.22,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.326,0.207,mag(AB),FALSE,59130.124,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.205,0.263,mag(AB),FALSE,59131.23,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.474,0.208,mag(AB),FALSE,59148.21,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.66,0.225,mag(AB),FALSE,59224.555,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.767,0.248,mag(AB),FALSE,59227.555,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.758,0.221,mag(AB),FALSE,59230.491,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.902,0.235,mag(AB),FALSE,59230.553,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.899,0.208,mag(AB),FALSE,59232.517,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.868,0.167,mag(AB),FALSE,59232.553,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.549,0.211,mag(AB),FALSE,59249.507,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.694,0.21,mag(AB),FALSE,59249.54,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.872,0.199,mag(AB),FALSE,59251.539,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.849,0.173,mag(AB),FALSE,59253.508,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.235,0.198,mag(AB),FALSE,59253.539,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.967,0.17,mag(AB),FALSE,59256.542,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.911,0.148,mag(AB),FALSE,59264.486,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.039,0.201,mag(AB),FALSE,59264.526,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.21,0.182,mag(AB),FALSE,59268.508,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.05,0.23,mag(AB),FALSE,59291.383,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.156,0.193,mag(AB),FALSE,59291.487,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.091,0.258,mag(AB),FALSE,59292.5,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.938,0.206,mag(AB),FALSE,59292.5,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.549,0.192,mag(AB),FALSE,59295.386,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.77,0.263,mag(AB),FALSE,59297.406,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.892,0.187,mag(AB),FALSE,59299.54,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.917,0.195,mag(AB),FALSE,59299.55,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.569,0.223,mag(AB),FALSE,59306.47,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.286,0.269,mag(AB),FALSE,59306.47,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.967,0.173,mag(AB),FALSE,59309.346,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.842,0.176,mag(AB),FALSE,59309.415,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.347,0.215,mag(AB),FALSE,59311.373,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.123,0.202,mag(AB),FALSE,59311.463,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.978,0.17,mag(AB),FALSE,59314.47,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.083,0.244,mag(AB),FALSE,59314.48,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.34,0.231,mag(AB),FALSE,59317.435,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.176,0.207,mag(AB),FALSE,59317.479,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.789,0.174,mag(AB),FALSE,59318.49,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.229,0.167,mag(AB),FALSE,59321.47,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.117,0.181,mag(AB),FALSE,59322.352,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,21.237,0.25,mag(AB),FALSE,59336.339,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
